candidate_id,job_id,score,skills_match,experience_score,project_score,label
1280,10,24.0,0.0,6.9,18.4,average fit
1281,9,65.4,11.0,30.0,26.9,poor fit
1282,3,61.0,1.0,30.0,26.9,poor fit
1283,6,30.7,18.6,0.0,11.4,poor fit
1283,10,25.2,7.5,0.0,20.5,average fit
1283,9,37.7,6.8,2.0,26.8,poor fit
1284,9,53.4,0.0,30.0,24.1,good fit
1284,5,58.3,0.0,30.0,27.3,average fit
1285,4,47.8,1.9,30.0,18.7,average fit
1285,7,38.5,0.5,30.0,12.0,poor fit
1285,1,57.2,2.6,30.0,23.0,average fit
1286,5,39.8,0.0,30.0,14.6,poor fit
1287,2,63.6,0.0,30.0,29.8,average fit
1287,8,73.2,10.5,30.0,28.3,average fit
1287,7,50.2,2.6,30.0,18.0,average fit
1288,5,43.9,2.1,17.2,20.5,poor fit
1288,10,35.7,14.2,8.7,11.2,poor fit
1289,5,55.3,0.0,26.4,24.0,good fit
1289,7,65.2,17.6,29.0,16.1,average fit
1289,10,27.7,2.2,13.2,10.5,poor fit
1290,1,24.0,0.7,0.5,25.9,poor fit
1290,2,25.9,0.0,1.0,28.4,poor fit
1291,1,58.8,2.0,30.0,27.6,average fit
1291,9,63.6,3.3,30.0,28.0,average fit
1292,1,63.0,0.0,30.0,28.5,good fit
1292,8,50.9,4.2,30.0,12.0,average fit
1292,4,51.6,2.7,30.0,20.5,average fit
1293,6,52.5,0.2,30.0,23.7,average fit
1293,3,73.7,12.3,30.0,27.8,average fit
1293,4,42.8,0.5,30.0,15.9,poor fit
1294,2,55.4,0.2,30.0,30.0,poor fit
1295,5,43.9,1.9,17.9,24.6,poor fit
1296,7,53.9,0.0,30.0,26.2,average fit
1297,2,54.2,0.0,30.0,25.9,good fit
1297,5,56.1,0.2,30.0,22.2,average fit
1298,2,57.8,1.0,30.0,25.4,average fit
1299,4,57.2,0.0,30.0,26.4,poor fit
1300,2,42.5,0.0,30.0,15.4,poor fit
1301,9,37.8,0.0,30.0,10.8,poor fit
1302,9,61.9,6.9,30.0,20.2,average fit
1302,2,41.0,0.8,30.0,15.0,average fit
1303,2,50.5,1.6,26.4,23.2,good fit
1303,6,30.3,0.0,8.7,26.2,poor fit
1304,1,56.1,2.5,30.0,25.3,poor fit
1304,2,61.6,20.0,30.0,16.2,good fit
1304,9,51.3,1.0,30.0,20.7,poor fit
1305,6,48.1,0.0,28.5,20.3,poor fit
1305,1,40.4,0.1,30.0,10.1,average fit
1305,10,59.5,0.0,30.0,27.5,average fit
1306,3,61.2,13.8,27.3,22.9,average fit
1307,10,81.3,28.1,30.0,21.0,good fit
1307,2,55.7,0.0,30.0,28.6,average fit
1308,8,65.7,21.2,30.0,13.6,good fit
1308,7,61.0,1.1,30.0,29.6,good fit
1308,6,48.9,6.5,30.0,15.9,average fit
1309,6,53.4,0.0,30.0,22.5,average fit
1309,1,51.7,0.0,30.0,24.5,average fit
1309,10,63.4,0.0,30.0,29.6,good fit
1310,3,52.3,7.1,16.3,26.3,poor fit
1311,9,54.3,2.2,30.0,22.6,average fit
1311,2,55.5,1.9,30.0,21.6,good fit
1311,3,44.3,0.0,30.0,14.1,average fit
1312,6,47.2,6.9,30.0,10.8,average fit
1312,4,67.5,22.0,30.0,19.9,average fit
1312,5,52.1,2.9,30.0,22.5,average fit
1313,3,48.5,0.0,30.0,18.2,poor fit
1313,5,45.0,1.1,30.0,13.0,average fit
1313,7,56.0,2.6,30.0,22.1,average fit
1314,2,51.8,8.0,30.0,13.1,average fit
1314,8,50.8,4.3,21.2,25.2,poor fit
1315,6,71.4,14.2,30.0,28.3,average fit
1315,3,62.6,17.2,30.0,19.1,average fit
1316,2,49.7,0.3,30.0,22.1,good fit
1316,6,68.6,14.3,30.0,23.2,average fit
1316,10,57.3,7.9,30.0,19.8,poor fit
1317,4,58.5,1.7,30.0,29.9,average fit
1317,2,59.3,1.8,30.0,24.8,good fit
1317,10,76.8,28.9,30.0,16.6,average fit
1318,9,53.9,5.4,30.0,17.1,good fit
1318,10,67.0,27.7,16.9,20.3,average fit
1318,5,48.9,0.0,30.0,14.2,average fit
1319,7,54.4,0.0,30.0,28.4,average fit
1319,2,40.9,0.9,30.0,11.0,poor fit
1320,2,59.8,0.8,30.0,28.7,average fit
1321,2,22.3,0.8,3.0,19.0,average fit
1322,6,57.4,0.0,30.0,26.1,average fit
1322,7,49.4,0.0,30.0,21.5,poor fit
1323,2,69.2,7.6,30.0,27.1,average fit
1324,10,48.6,5.0,30.0,16.4,good fit
1324,2,59.8,2.2,30.0,28.9,average fit
1324,1,53.1,2.5,30.0,23.3,poor fit
1325,9,40.7,1.6,27.7,10.8,poor fit
1326,4,31.7,2.5,1.3,22.9,poor fit
1326,8,23.2,0.0,2.8,24.7,average fit
1326,10,28.7,6.9,0.7,25.9,poor fit
1327,6,36.4,5.4,14.1,19.4,poor fit
1327,3,51.1,8.1,20.6,20.9,average fit
1328,5,52.8,1.4,30.0,22.2,average fit
1328,4,74.4,31.3,30.0,11.5,good fit
1329,10,55.7,20.9,11.0,27.8,average fit
1329,8,29.4,0.0,9.8,24.0,average fit
1329,1,29.2,0.0,14.9,19.0,poor fit
1330,10,51.0,1.3,30.0,18.1,poor fit
1331,3,49.2,1.6,30.0,13.0,poor fit
1332,1,66.5,14.8,30.0,22.9,average fit
1333,3,47.5,2.3,30.0,19.0,poor fit
1333,4,55.9,10.9,30.0,10.0,poor fit
1334,2,54.7,0.0,30.0,28.4,average fit
1335,2,58.8,12.5,30.0,15.4,poor fit
1335,6,45.7,0.0,30.0,18.5,average fit
1336,6,59.8,1.4,30.0,27.3,good fit
1337,9,40.8,0.0,30.0,15.5,poor fit
1337,5,47.3,2.2,30.0,16.1,poor fit
1338,7,52.4,0.0,30.0,26.3,average fit
1339,4,57.7,3.5,30.0,21.4,poor fit
1339,8,47.5,0.0,30.0,16.7,average fit
1339,9,84.7,24.0,30.0,27.6,good fit
1340,1,64.0,5.0,30.0,25.9,poor fit
1341,4,45.0,1.5,30.0,11.3,poor fit
1341,7,58.9,2.8,30.0,28.5,average fit
1342,7,39.6,0.0,30.0,14.6,poor fit
1343,2,46.0,0.0,30.0,17.2,average fit
1343,8,54.2,1.1,30.0,26.6,average fit
1343,6,52.9,1.7,30.0,20.3,average fit
1344,5,40.7,2.2,30.0,10.3,poor fit
1344,3,45.9,0.0,30.0,13.9,average fit
1345,8,55.4,0.0,30.0,20.7,average fit
1346,3,42.8,4.2,30.0,11.3,poor fit
1346,2,44.1,0.8,30.0,10.3,poor fit
1346,5,50.8,0.0,30.0,22.6,average fit
1347,5,54.3,0.0,30.0,22.8,poor fit
1347,7,49.9,1.9,30.0,14.9,poor fit
1347,1,40.2,4.7,30.0,10.2,poor fit
1348,9,56.7,8.5,30.0,16.7,poor fit
1348,10,57.1,3.8,30.0,26.6,average fit
1348,3,58.7,15.1,30.0,18.2,average fit
1349,7,69.5,24.3,30.0,10.4,poor fit
1349,6,39.2,0.0,30.0,12.8,poor fit
1349,1,58.7,2.9,30.0,29.5,average fit
1350,5,77.1,33.6,30.0,11.9,good fit
1350,4,43.2,0.0,30.0,15.1,poor fit
1351,10,39.8,0.0,27.4,13.6,average fit
1351,6,53.0,4.6,30.0,15.1,average fit
1351,2,48.0,0.0,30.0,20.0,good fit
1352,8,50.0,4.6,30.0,15.3,average fit
1352,4,51.8,1.5,30.0,21.7,average fit
1353,2,55.7,1.0,30.0,27.3,average fit
1354,7,76.0,29.3,30.0,19.4,average fit
1355,7,52.3,0.0,30.0,17.7,average fit
1355,9,67.7,13.5,30.0,25.3,good fit
1356,3,60.5,8.9,30.0,22.4,average fit
1356,4,55.9,7.4,30.0,15.0,average fit
1357,1,65.5,2.3,30.0,29.0,good fit
1357,7,54.2,1.0,30.0,21.2,average fit
1358,2,57.0,1.6,30.0,21.5,average fit
1359,2,54.0,0.0,30.0,25.1,average fit
1359,10,42.5,0.0,29.8,13.1,average fit
1359,5,50.8,2.7,30.0,20.9,poor fit
1360,9,49.3,0.0,30.0,20.0,average fit
1360,3,50.5,1.7,30.0,20.8,good fit
1361,7,58.8,0.7,30.0,25.2,average fit
1362,9,48.2,2.2,30.0,20.0,average fit
1363,1,35.8,0.0,30.0,10.6,poor fit
1363,7,51.6,5.0,30.0,13.3,average fit
1364,3,50.3,0.2,30.0,19.6,average fit
1364,1,47.7,0.0,30.0,21.5,poor fit
1364,2,58.2,0.0,30.0,25.4,average fit
1365,1,60.8,0.9,30.0,25.0,average fit
1366,4,38.0,6.9,8.8,18.1,poor fit
1367,8,58.1,0.0,30.0,27.2,average fit
1368,2,22.3,0.0,0.6,20.1,poor fit
1369,5,35.2,18.0,1.6,17.7,poor fit
1369,7,23.5,0.0,1.4,18.2,poor fit
1370,7,55.8,0.6,30.0,29.1,good fit
1370,1,58.9,3.8,30.0,24.4,average fit
1371,2,13.8,1.6,0.0,14.5,poor fit
1371,10,30.6,7.7,2.7,23.1,poor fit
1372,7,63.3,9.0,30.0,21.3,good fit
1373,9,49.8,2.7,30.0,19.9,average fit
1373,10,64.9,26.9,30.0,10.2,average fit
1374,6,40.0,0.9,30.0,11.0,poor fit
1374,8,62.5,7.5,30.0,21.2,poor fit
1374,3,45.3,0.0,30.0,10.7,good fit
1375,3,61.8,0.0,30.0,29.1,poor fit
1375,8,44.4,2.6,30.0,15.2,poor fit
1376,7,54.4,0.0,30.0,19.6,poor fit
1377,2,29.8,2.6,0.0,28.4,average fit
1377,10,13.3,0.0,1.6,11.7,poor fit
1378,9,21.6,1.2,0.7,16.2,poor fit
1378,2,35.8,19.6,1.4,10.1,average fit
1378,8,13.0,0.0,0.0,12.7,poor fit
1379,4,56.6,0.0,30.0,23.9,poor fit
1379,3,47.7,0.0,30.0,19.8,good fit
1379,10,50.9,5.1,30.0,11.6,good fit
1380,9,58.0,14.8,30.0,12.4,average fit
1380,2,53.3,0.0,30.0,27.5,poor fit
1380,6,40.1,0.0,18.9,21.9,poor fit
1381,7,43.6,0.0,30.0,16.9,average fit
1382,4,66.5,28.6,30.0,11.5,average fit
1383,3,51.6,1.9,30.0,19.3,average fit
1383,8,54.7,5.2,30.0,18.5,poor fit
1383,2,37.3,0.6,30.0,10.6,average fit
1384,6,68.3,5.7,29.6,28.8,average fit
1384,1,53.8,0.0,30.0,27.0,average fit
1385,1,53.8,0.0,30.0,25.2,average fit
1385,10,51.3,2.2,30.0,23.3,good fit
1385,2,43.3,0.0,30.0,10.1,average fit
1386,8,57.3,14.5,30.0,10.8,poor fit
1387,6,58.2,2.3,30.0,22.8,average fit
1387,1,53.1,1.0,30.0,26.1,average fit
1387,9,46.1,0.0,30.0,20.0,good fit
1388,5,45.6,0.0,27.8,21.0,average fit
1388,10,49.3,6.9,14.8,27.3,good fit
1388,9,41.5,0.6,30.0,15.5,poor fit
1389,5,47.8,0.6,26.9,17.5,poor fit
1389,8,50.1,4.1,16.2,27.1,poor fit
1390,10,47.4,2.7,30.0,13.3,poor fit
1390,1,57.6,10.4,30.0,15.8,average fit
1390,6,51.6,0.0,30.0,22.0,average fit
1391,1,45.4,6.9,30.0,10.5,poor fit
1392,6,25.0,7.9,0.0,16.0,poor fit
1392,10,23.8,8.2,2.1,11.9,poor fit
1393,7,54.1,1.8,28.3,27.7,average fit
1393,2,47.5,0.1,30.0,22.2,average fit
1394,6,30.3,2.9,8.0,24.2,poor fit
1395,5,37.5,0.5,26.9,12.9,average fit
1395,3,45.1,1.3,18.0,28.4,average fit
1396,1,59.4,3.7,30.0,21.1,good fit
1396,8,56.4,0.6,30.0,25.4,average fit
1396,10,52.8,1.4,30.0,22.1,good fit
1397,1,34.8,0.0,12.2,22.2,poor fit
1397,9,45.2,0.0,28.7,19.2,average fit
1398,7,18.2,2.4,0.0,16.4,poor fit
1399,9,53.3,1.0,30.0,21.8,average fit
1400,5,48.6,0.0,30.0,19.6,good fit
1400,3,50.8,2.1,30.0,16.0,poor fit
1401,4,38.0,0.0,30.0,10.2,average fit
1401,7,43.4,2.4,30.0,16.0,poor fit
1401,10,60.7,7.9,30.0,24.4,average fit
1402,7,44.1,0.0,30.0,16.3,average fit
1403,3,56.1,6.0,30.0,21.3,average fit
1403,9,57.9,5.4,30.0,25.3,good fit
1403,5,41.9,1.1,30.0,13.6,poor fit
1404,9,51.4,8.2,30.0,17.7,poor fit
1404,7,60.6,0.6,30.0,28.1,average fit
1405,8,39.5,0.0,30.0,13.1,poor fit
1406,7,59.5,0.0,30.0,25.4,average fit
1406,3,51.8,0.0,30.0,22.1,average fit
1407,7,39.4,0.0,27.0,17.1,average fit
1408,6,49.3,0.5,30.0,16.0,average fit
1408,9,48.9,0.0,30.0,23.4,good fit
1409,2,49.7,0.0,30.0,19.8,average fit
1409,8,75.9,25.9,30.0,21.6,good fit
1409,7,54.3,2.1,30.0,24.4,average fit
1410,1,74.4,25.9,30.0,16.2,good fit
1410,4,56.6,8.1,30.0,15.7,poor fit
1410,2,60.7,0.0,30.0,29.2,poor fit
1411,3,44.7,0.2,30.0,16.6,average fit
1411,8,40.4,0.0,30.0,12.4,poor fit
1412,1,67.5,7.4,30.0,28.4,average fit
1412,5,38.0,0.0,30.0,11.2,average fit
1413,4,69.0,16.7,30.0,25.7,good fit
1414,4,43.8,0.0,30.0,18.1,poor fit
1414,9,42.1,0.0,30.0,12.3,average fit
1415,4,48.9,0.0,30.0,19.6,average fit
1415,3,56.6,4.9,30.0,20.8,average fit
1416,9,53.4,7.6,30.0,15.7,poor fit
1416,8,41.1,0.0,30.0,13.0,poor fit
1417,4,58.0,7.2,30.0,16.7,average fit
1418,4,49.3,2.4,30.0,14.9,average fit
1418,8,62.9,14.1,30.0,20.0,average fit
1418,10,50.3,0.0,30.0,24.3,average fit
1419,2,56.3,1.1,30.0,21.4,average fit
1420,8,39.8,0.1,30.0,12.0,average fit
1420,6,48.3,1.8,30.0,18.6,poor fit
1420,7,52.8,2.3,30.0,17.4,poor fit
1421,1,68.9,5.6,30.0,29.2,poor fit
1422,1,53.8,27.7,0.0,25.0,average fit
1423,2,50.5,5.4,30.0,18.5,average fit
1423,9,40.7,1.2,30.0,10.4,poor fit
1424,7,46.6,0.0,27.0,21.3,average fit
1425,8,63.0,22.7,30.0,11.1,average fit
1425,5,49.2,0.0,30.0,21.9,average fit
1425,9,54.3,5.4,30.0,15.1,average fit
1426,4,93.7,34.7,30.0,27.4,good fit
1426,7,57.8,7.4,30.0,19.9,poor fit
1426,6,45.4,1.2,30.0,10.1,good fit
1427,2,51.1,0.0,30.0,17.5,good fit
1428,5,53.3,0.0,30.0,23.0,average fit
1428,2,57.2,1.1,30.0,29.7,average fit
1428,10,43.2,1.4,30.0,11.1,poor fit
1429,7,50.8,1.3,29.2,18.0,average fit
1430,10,60.6,0.8,30.0,27.0,average fit
1431,4,45.7,0.0,30.0,12.8,poor fit
1432,7,56.6,2.0,30.0,24.4,average fit
1432,2,70.5,10.8,30.0,29.3,average fit
1433,9,52.0,5.3,30.0,21.5,average fit
1434,1,53.2,2.9,30.0,18.1,good fit
1434,6,56.3,6.0,30.0,22.8,poor fit
1435,2,53.4,8.0,30.0,10.5,average fit
1435,10,55.1,1.3,30.0,27.3,good fit
1435,3,39.8,0.0,30.0,14.3,average fit
1436,4,15.5,0.0,0.0,16.6,average fit
1436,6,21.5,0.2,1.5,24.2,poor fit
1436,7,25.3,0.1,0.1,22.8,poor fit
1437,2,11.0,0.0,0.0,15.4,average fit
1437,6,37.5,12.4,1.5,26.7,poor fit
1438,5,44.5,0.1,30.0,16.2,poor fit
1439,7,40.4,0.7,11.1,28.4,poor fit
1440,10,34.3,0.0,17.7,19.0,average fit
1440,2,57.4,0.0,30.0,25.8,good fit
1441,3,47.3,1.2,30.0,14.1,average fit
1441,4,59.9,0.1,30.0,29.6,average fit
1441,5,46.7,0.4,30.0,17.7,average fit
1442,8,46.0,1.0,30.0,11.3,poor fit
1442,4,41.0,0.0,30.0,14.1,poor fit
1442,6,45.8,0.5,30.0,18.8,average fit
1443,7,71.4,15.6,30.0,23.1,good fit
1444,6,46.0,0.0,30.0,11.9,average fit
1444,2,48.5,0.0,30.0,20.8,average fit
1444,1,59.7,0.6,30.0,26.3,good fit
1445,6,59.0,5.7,30.0,26.5,average fit
1445,2,41.2,0.4,30.0,15.1,average fit
1445,5,56.2,0.0,30.0,27.5,average fit
1446,3,46.2,0.0,30.0,19.3,average fit
1446,7,61.5,0.4,30.0,27.7,good fit
1446,9,61.4,0.0,30.0,26.9,average fit
1447,10,55.3,9.2,30.0,12.3,average fit
1447,8,60.0,2.8,30.0,23.0,good fit
1447,2,37.4,0.0,30.0,11.7,average fit
1448,4,53.4,0.0,30.0,23.5,poor fit
1448,3,64.7,5.8,30.0,27.0,average fit
1448,6,67.9,8.2,30.0,25.7,good fit
1449,4,61.5,11.9,30.0,17.5,good fit
1449,3,47.0,0.0,30.0,15.9,average fit
1449,10,52.9,2.1,30.0,25.6,average fit
1450,10,29.6,0.0,17.6,15.6,poor fit
1450,9,57.1,0.0,30.0,22.5,poor fit
1451,9,46.6,0.5,30.0,14.9,average fit
1452,2,70.1,29.7,30.0,14.9,good fit
1452,8,57.3,0.8,30.0,28.2,average fit
1452,7,57.4,0.0,30.0,28.2,average fit
1453,4,61.2,5.1,30.0,24.4,poor fit
1453,9,56.0,0.6,30.0,28.4,average fit
1453,10,58.2,7.9,21.4,27.9,average fit
1454,9,47.9,5.5,30.0,15.0,average fit
1455,6,37.5,0.0,8.6,27.1,poor fit
1456,3,68.7,8.9,30.0,29.9,good fit
1457,7,30.7,0.0,12.2,20.4,poor fit
1457,6,42.8,2.3,10.7,29.8,poor fit
1457,1,44.7,1.9,16.5,24.7,poor fit
1458,5,57.8,0.0,30.0,24.9,average fit
1458,2,41.0,0.4,30.0,14.2,poor fit
1459,2,89.1,29.5,30.0,27.6,good fit
1459,4,52.2,2.4,22.8,28.2,poor fit
1460,3,53.7,0.0,30.0,28.1,average fit
1460,4,42.6,1.9,30.0,11.3,poor fit
1460,6,48.6,2.6,30.0,20.6,poor fit
1461,3,44.0,0.0,30.0,15.6,poor fit
1461,4,49.7,0.0,30.0,22.4,good fit
1461,5,45.3,0.8,30.0,11.8,average fit
1462,4,43.6,0.9,20.1,26.2,poor fit
1462,1,67.9,6.8,28.8,29.7,average fit
1463,2,45.4,1.2,30.0,19.2,good fit
1463,1,59.5,4.1,30.0,30.0,average fit
1464,4,52.5,4.0,30.0,14.9,poor fit
1465,1,42.8,0.6,30.0,15.8,average fit
1466,1,47.2,1.5,30.0,18.4,good fit
1466,5,53.7,0.0,30.0,24.6,average fit
1466,2,55.5,2.2,30.0,19.6,average fit
1467,9,59.7,1.9,30.0,28.5,good fit
1468,7,38.6,0.0,11.7,23.1,poor fit
1468,3,22.4,2.5,7.4,13.2,poor fit
1469,1,52.0,1.1,30.0,24.0,average fit
1469,8,43.9,0.0,30.0,13.4,poor fit
1470,8,39.2,1.3,30.0,10.0,average fit
1471,3,61.4,13.7,30.0,16.5,average fit
1471,10,53.5,5.6,30.0,19.9,average fit
1472,8,54.1,5.3,30.0,20.6,poor fit
1472,7,54.2,2.6,30.0,25.5,average fit
1472,1,55.9,0.0,30.0,21.4,poor fit
1473,7,45.1,2.2,30.0,17.0,average fit
1474,5,60.7,14.8,30.0,20.5,average fit
1474,2,41.4,0.0,30.0,13.7,poor fit
1474,4,59.0,2.7,30.0,27.8,average fit
1475,3,39.8,0.0,30.0,12.8,average fit
1475,4,41.4,0.0,30.0,11.3,poor fit
1476,8,58.4,0.0,30.0,29.4,average fit
1477,2,59.1,3.0,30.0,27.0,average fit
1477,10,59.8,7.0,30.0,27.7,good fit
1477,3,45.7,3.8,30.0,15.2,good fit
1478,6,81.3,31.2,30.0,21.5,average fit
1478,3,66.3,14.1,30.0,23.9,good fit
1478,8,67.4,16.8,30.0,16.1,average fit
1479,2,45.4,0.0,30.0,19.9,poor fit
1479,9,52.2,1.7,30.0,16.1,average fit
1480,6,33.1,0.0,14.0,18.6,average fit
1480,1,52.3,5.8,30.0,14.0,average fit
1480,3,40.9,0.0,21.9,14.6,poor fit
1481,4,48.2,0.0,30.0,18.3,average fit
1482,2,46.7,0.0,30.0,13.1,average fit
1482,7,51.4,0.1,30.0,20.2,good fit
1483,8,50.3,0.9,30.0,22.2,average fit
1483,9,49.6,0.0,30.0,18.6,average fit
1483,3,54.0,0.0,30.0,25.8,poor fit
1484,9,53.6,8.6,30.0,15.4,average fit
1484,3,67.4,6.4,30.0,28.4,average fit
1484,2,59.4,1.2,30.0,28.3,poor fit
1485,8,69.0,8.9,30.0,28.4,average fit
1485,10,53.8,7.0,30.0,18.4,average fit
1486,4,48.9,2.9,27.1,23.9,average fit
1486,2,44.6,0.0,30.0,16.2,poor fit
1486,3,60.0,6.5,28.1,23.7,average fit
1487,1,52.1,0.0,30.0,25.2,good fit
1487,8,53.9,0.0,30.0,23.1,poor fit
1487,7,51.9,5.1,30.0,19.2,poor fit
1488,7,49.5,0.0,30.0,23.4,average fit
1489,6,42.8,0.0,20.0,24.3,average fit
1490,3,62.5,0.0,30.0,29.5,good fit
1490,2,43.8,0.5,30.0,11.6,poor fit
1490,10,43.9,0.0,30.0,14.4,average fit
1491,6,60.6,4.5,30.0,26.9,average fit
1491,1,38.7,0.0,30.0,12.8,poor fit
1491,10,67.1,9.4,30.0,25.2,average fit
1492,2,38.2,0.0,30.0,10.6,average fit
1493,10,19.0,0.9,6.6,10.3,poor fit
1494,8,50.2,2.5,30.0,14.8,good fit
1494,1,71.6,12.3,30.0,24.9,good fit
1495,7,40.9,21.8,0.9,21.8,average fit
1496,9,48.2,1.2,29.4,14.6,poor fit
1496,1,44.2,0.0,17.3,26.6,average fit
1497,1,65.8,5.5,30.0,28.7,average fit
1497,4,51.6,4.9,30.0,18.0,average fit
1498,5,39.7,0.0,30.0,12.1,average fit
1498,9,47.7,0.0,30.0,22.1,average fit
1498,10,49.2,0.0,30.0,15.2,good fit
1499,9,63.0,6.6,30.0,27.7,average fit
1499,2,47.9,0.0,30.0,13.1,average fit
1499,10,70.9,20.9,30.0,18.2,good fit
1500,8,62.7,0.0,30.0,28.1,poor fit
1500,2,41.5,0.0,30.0,12.2,poor fit
1500,6,45.8,0.0,30.0,14.6,average fit
1501,9,39.7,0.0,30.0,11.5,poor fit
1502,1,38.6,1.7,30.0,10.5,poor fit
1503,7,56.2,8.4,30.0,16.9,good fit
1503,2,43.3,0.0,30.0,15.1,average fit
1504,8,42.8,0.0,22.2,17.5,poor fit
1504,9,59.4,6.4,30.0,24.9,average fit
1505,7,65.8,17.7,30.0,19.1,good fit
1505,9,51.5,0.0,30.0,24.4,good fit
1505,8,44.6,1.1,30.0,11.4,average fit
1506,8,64.2,25.3,30.0,11.5,average fit
1507,9,51.1,3.7,26.4,25.0,average fit
1507,6,15.0,0.0,6.0,13.0,poor fit
1507,1,29.8,5.8,12.9,10.6,average fit
1508,1,55.0,2.3,30.0,20.5,average fit
1508,6,55.0,2.0,30.0,21.3,poor fit
1509,8,47.6,4.9,30.0,17.6,average fit
1509,1,45.1,0.0,30.0,19.6,average fit
1510,6,60.3,0.0,30.0,25.6,average fit
1511,3,63.1,12.9,30.0,17.3,good fit
1511,9,50.9,7.7,30.0,13.6,average fit
1512,10,56.3,0.0,30.0,25.1,average fit
1512,5,48.5,0.0,30.0,22.1,average fit
1513,9,51.0,1.9,30.0,19.1,average fit
1513,5,38.1,1.1,11.9,25.1,poor fit
1513,7,30.0,0.0,15.7,18.0,average fit
1514,6,42.2,2.5,30.0,14.4,poor fit
1515,6,56.8,0.0,30.0,27.0,poor fit
1516,8,71.0,13.0,30.0,23.7,good fit
1516,3,57.4,12.6,30.0,15.9,average fit
1516,6,65.9,18.2,30.0,15.9,average fit
1517,6,46.9,1.7,30.0,13.5,average fit
1518,2,66.3,4.1,30.0,29.8,poor fit
1518,4,43.1,0.0,30.0,15.0,poor fit
1519,6,56.3,0.6,30.0,28.5,good fit
1519,10,50.7,0.0,30.0,20.8,good fit
1520,9,64.7,5.1,30.0,26.9,average fit
1520,6,68.0,9.4,30.0,24.1,good fit
1521,5,43.8,0.0,30.0,16.6,average fit
1521,4,57.5,3.0,30.0,23.7,average fit
1522,9,49.8,0.0,30.0,19.6,average fit
1522,2,69.9,11.1,30.0,29.8,poor fit
1522,10,54.8,0.0,29.6,22.3,good fit
1523,10,25.5,8.7,0.0,15.7,poor fit
1523,4,11.2,0.0,2.9,12.1,average fit
1524,7,57.0,7.5,30.0,17.1,average fit
1525,8,61.3,2.6,30.0,29.4,good fit
1525,2,54.3,1.1,30.0,24.1,poor fit
1526,3,61.6,4.9,30.0,21.9,average fit
1526,6,59.7,8.6,30.0,25.1,good fit
1526,4,50.0,4.0,30.0,20.1,average fit
1527,6,59.0,2.1,30.0,23.0,average fit
1527,1,42.1,2.7,30.0,12.3,poor fit
1528,2,45.6,0.0,30.0,13.8,average fit
1528,5,32.9,1.8,16.5,18.4,poor fit
1528,10,19.2,0.7,7.7,15.4,poor fit
1529,10,53.4,7.3,30.0,19.5,average fit
1529,9,46.5,0.1,30.0,14.5,poor fit
1529,8,57.7,3.4,30.0,21.7,average fit
1530,6,40.8,5.3,16.9,22.1,average fit
1530,3,61.1,22.4,16.8,26.2,good fit
1531,3,43.7,0.0,30.0,11.3,average fit
1531,10,45.2,0.0,30.0,18.4,poor fit
1532,1,46.4,2.9,30.0,18.1,average fit
1532,6,55.5,7.1,30.0,15.2,average fit
1533,8,50.6,0.0,30.0,17.8,average fit
1533,5,51.2,1.6,30.0,18.0,poor fit
1533,9,52.0,0.0,30.0,23.9,average fit
1534,9,53.6,0.0,30.0,28.3,good fit
1534,6,52.8,2.2,30.0,19.2,average fit
1535,10,32.1,2.7,10.9,18.4,poor fit
1535,5,45.8,2.8,14.8,28.7,average fit
1535,3,18.8,0.0,7.8,15.9,poor fit
1536,6,60.1,0.9,30.0,24.7,good fit
1536,1,50.0,2.3,30.0,14.6,poor fit
1537,5,77.0,26.7,30.0,16.3,good fit
1538,4,44.3,0.9,30.0,15.4,average fit
1538,2,50.0,0.0,30.0,23.4,poor fit
1538,10,52.9,1.5,30.0,22.0,poor fit
1539,6,30.7,0.0,8.8,20.3,poor fit
1539,8,32.0,3.6,10.9,21.5,poor fit
1540,3,49.5,0.2,21.7,27.9,poor fit
1540,2,61.6,0.0,30.0,29.8,average fit
1540,5,46.5,1.9,29.1,11.5,average fit
1541,8,36.4,8.2,9.1,22.3,average fit
1541,3,37.8,10.5,13.7,14.8,poor fit
1541,10,26.4,9.3,6.9,13.5,poor fit
1542,5,37.6,0.0,30.0,11.9,average fit
1542,7,69.2,9.6,30.0,26.7,average fit
1543,3,38.0,0.0,30.0,13.0,poor fit
1543,6,48.4,1.5,30.0,13.8,average fit
1543,5,42.9,0.0,30.0,14.2,average fit
1544,3,46.5,6.0,30.0,15.1,poor fit
1544,4,47.5,1.9,30.0,15.0,good fit
1544,2,38.1,0.0,30.0,10.4,average fit
1545,2,33.5,0.5,0.0,29.5,average fit
1545,1,45.1,15.2,3.9,22.2,poor fit
1545,7,30.4,7.9,0.0,18.5,poor fit
1546,9,45.5,0.0,30.0,11.9,average fit
1547,3,45.5,0.0,30.0,20.5,good fit
1547,8,58.8,9.0,30.0,20.2,poor fit
1547,7,48.2,1.4,30.0,18.0,average fit
1548,8,46.8,15.5,20.9,15.2,average fit
1548,6,56.0,8.8,16.1,27.4,average fit
1549,3,82.7,28.7,30.0,28.2,good fit
1549,7,63.4,0.1,30.0,29.0,average fit
1550,10,46.9,0.0,30.0,18.6,average fit
1551,8,37.8,1.4,30.0,10.4,poor fit
1551,7,41.8,0.4,30.0,13.6,average fit
1551,4,49.6,0.7,30.0,18.7,poor fit
